Text Inputs : Specimen label,"S1.104M_WoLS"
Notes : Specimen note 1,"Sheep, Medial, Without LS. SS316 indenter. 
Issues with PID - had to abort the test."

Time,Extension,Load,True stress
(sec),(mm),(N),(MPa)
329.26397,-61.49496,-3.53388,0.49211
329.28000,-61.49496,-3.53422,0.49216
329.29600,-61.49496,-3.53451,0.49220
329.31197,-61.49496,-3.53414,0.49215
329.32800,-61.49496,-3.53172,0.49181
329.34400,-61.49496,-3.53245,0.49191
329.36000,-61.49496,-3.53387,0.49211
329.37597,-61.49496,-3.53405,0.49214
329.39200,-61.49496,-3.53341,0.49205
329.40800,-61.49496,-3.53408,0.49214
329.42397,-61.49496,-3.53537,0.49232
329.44000,-61.49496,-3.53538,0.49232
329.45600,-61.49496,-3.53454,0.49220
329.47200,-61.49496,-3.53403,0.49213
329.48800,-61.49496,-3.53451,0.49220
329.50400,-61.49496,-3.53543,0.49233
329.52000,-61.49496,-3.53446,0.49219
329.53597,-61.49496,-3.53408,0.49214
329.55200,-61.49496,-3.53326,0.49203
329.56800,-61.49496,-3.53244,0.49191
329.58400,-61.49496,-3.53345,0.49205
329.60000,-61.49496,-3.53537,0.49232
329.61600,-61.49496,-3.53588,0.49239
329.63200,-61.49496,-3.53405,0.49214
329.64797,-61.49496,-3.53446,0.49219
329.66400,-61.49496,-3.53564,0.49236
329.68000,-61.49496,-3.53543,0.49233
329.69597,-61.49496,-3.53387,0.49211
329.71200,-61.49496,-3.53378,0.49210
329.72800,-61.49496,-3.53462,0.49222
329.74400,-61.49496,-3.53574,0.49237
329.75997,-61.49496,-3.53414,0.49215
329.77600,-61.49496,-3.53415,0.49215
329.79200,-61.49496,-3.53380,0.49210
329.80797,-61.49496,-3.53283,0.49197
329.82400,-61.49496,-3.53435,0.49218
329.84000,-61.49496,-3.53585,0.49239
329.85600,-61.49496,-3.53592,0.49240
329.87197,-61.49496,-3.53504,0.49227
329.88800,-61.49496,-3.53500,0.49227
329.90400,-61.49496,-3.53511,0.49228
329.91997,-61.49496,-3.53566,0.49236
329.93600,-61.49496,-3.53419,0.49216
329.95200,-61.49496,-3.53414,0.49215
329.96800,-61.49496,-3.53341,0.49205
329.98397,-61.49496,-3.53412,0.49215
330.00000,-61.49496,-3.53541,0.49232
330.01600,-61.49496,-3.53447,0.49219
330.03197,-61.49496,-3.53415,0.49215
330.04800,-61.49496,-3.53283,0.49197
330.06400,-61.49496,-3.53331,0.49203
330.08000,-61.49496,-3.53488,0.49225
330.09597,-61.49496,-3.53543,0.49233
330.11200,-61.49496,-3.53509,0.49228
330.12800,-61.49496,-3.53484,0.49225
330.14397,-61.49496,-3.53508,0.49228
330.16000,-61.49496,-3.53547,0.49233
330.17600,-61.49496,-3.53509,0.49228
330.19200,-61.49496,-3.53527,0.49231
330.20797,-61.49496,-3.53545,0.49233
330.22400,-61.49496,-3.53469,0.49222
330.24000,-61.49496,-3.53414,0.49215
330.25597,-61.49496,-3.53393,0.49212
330.27200,-61.49496,-3.53451,0.49220
330.28800,-61.49496,-3.53437,0.49218
330.30400,-61.49496,-3.53450,0.49220
330.31997,-61.49496,-3.53389,0.49211
330.33600,-61.49496,-3.53408,0.49214
330.35200,-61.49496,-3.53378,0.49210
330.36797,-61.49496,-3.53410,0.49214
330.38400,-61.49496,-3.53401,0.49213
330.40000,-61.49496,-3.53441,0.49219
330.41600,-61.49496,-3.53408,0.49214
330.43200,-61.49496,-3.53446,0.49219
330.44800,-61.49496,-3.53462,0.49222
330.46400,-61.49496,-3.53416,0.49215
330.47997,-61.49496,-3.53413,0.49215
330.49600,-61.49496,-3.53412,0.49215
330.51200,-61.49496,-3.53362,0.49208
330.52800,-61.49496,-3.53211,0.49187
330.54400,-61.49496,-3.53307,0.49200
330.56000,-61.49496,-3.53335,0.49204
330.57600,-61.49496,-3.53402,0.49213
330.59197,-61.49496,-3.53367,0.49208
330.60800,-61.49496,-3.53339,0.49204
330.62400,-61.49496,-3.53346,0.49205
330.63997,-61.49496,-3.53429,0.49217
330.65600,-61.49496,-3.53270,0.49195
330.67200,-61.49496,-3.53293,0.49198
330.68800,-61.49496,-3.53385,0.49211
330.70397,-61.49496,-3.53381,0.49210
330.72000,-61.49496,-3.53329,0.49203
330.73600,-61.49496,-3.53413,0.49215
330.75197,-61.49496,-3.53418,0.49215
330.76800,-61.49496,-3.53330,0.49203
330.78400,-61.49496,-3.53333,0.49204
330.80000,-61.49496,-3.53393,0.49212
330.81597,-61.49496,-3.53431,0.49217
330.83200,-61.49496,-3.53409,0.49214
330.84800,-61.49496,-3.53288,0.49197
330.86397,-61.49496,-3.53256,0.49193
330.88000,-61.49496,-3.53347,0.49206
330.89600,-61.49496,-3.53281,0.49196
330.91200,-61.49496,-3.53381,0.49210
330.92797,-61.49496,-3.53405,0.49214
330.94400,-61.49496,-3.53403,0.49213
330.96000,-61.49496,-3.53343,0.49205
330.97597,-61.49496,-3.53404,0.49213
330.99200,-61.49496,-3.53509,0.49228
331.00800,-61.49496,-3.53418,0.49215
331.02400,-61.49496,-3.53315,0.49201
331.03997,-61.49496,-3.53314,0.49201
331.05600,-61.49496,-3.53240,0.49191
331.07200,-61.49496,-3.53272,0.49195
331.08797,-61.49496,-3.53343,0.49205
331.10400,-61.49496,-3.53411,0.49214
331.12000,-61.49496,-3.53424,0.49216
331.13600,-61.49496,-3.53436,0.49218
331.15197,-61.49496,-3.53430,0.49217
331.16800,-61.49496,-3.53411,0.49214
331.18400,-61.49496,-3.53450,0.49220
331.19997,-61.49496,-3.53452,0.49220
331.21600,-61.49496,-3.53566,0.49236
331.23200,-61.49496,-3.53553,0.49234
331.24800,-61.49496,-3.53446,0.49219
331.26397,-61.49496,-3.53425,0.49216
331.28000,-61.49496,-3.53417,0.49215
331.29600,-61.49496,-3.53342,0.49205
331.31197,-61.49496,-3.53292,0.49198
331.32800,-61.49496,-3.53452,0.49220
331.34400,-61.49496,-3.53449,0.49220
331.36000,-61.49496,-3.53441,0.49219
331.37597,-61.49496,-3.53439,0.49218
331.39200,-61.49496,-3.53496,0.49226
331.40800,-61.49496,-3.53467,0.49222
331.42397,-61.49496,-3.53331,0.49203
331.44000,-61.49496,-3.53397,0.49212
331.45600,-61.49496,-3.53332,0.49203
331.47200,-61.49496,-3.53231,0.49189
331.48800,-61.49496,-3.53202,0.49185
331.50400,-61.49496,-3.53315,0.49201
331.52000,-61.49496,-3.53424,0.49216
331.53597,-61.49496,-3.53423,0.49216
331.55200,-61.49496,-3.53238,0.49190
331.56800,-61.49496,-3.53244,0.49191
331.58400,-61.49496,-3.53342,0.49205
331.60000,-61.49496,-3.53407,0.49214
331.61600,-61.49496,-3.53424,0.49216
331.63200,-61.49496,-3.53496,0.49226
331.64797,-61.49496,-3.53545,0.49233
331.66400,-61.49496,-3.53499,0.49227
331.68000,-61.49496,-3.53418,0.49215
331.69597,-61.49496,-3.53370,0.49209
331.71200,-61.49496,-3.53274,0.49195
331.72800,-61.49496,-3.53258,0.49193
331.74400,-61.49496,-3.53369,0.49209
331.75997,-61.49496,-3.53381,0.49210
331.77600,-61.49496,-3.53421,0.49216
331.79200,-61.49496,-3.53290,0.49198
331.80797,-61.49496,-3.53330,0.49203
331.82400,-61.49496,-3.53439,0.49218
331.84000,-61.49496,-3.53456,0.49221
331.85600,-61.49496,-3.53418,0.49215
331.87197,-61.49496,-3.53393,0.49212
331.88800,-61.49496,-3.53348,0.49206
331.90400,-61.49496,-3.53469,0.49222
331.91997,-61.49496,-3.53489,0.49225
331.93600,-61.49496,-3.53525,0.49230
331.95200,-61.49496,-3.53496,0.49226
331.96800,-61.49496,-3.53362,0.49208
331.98397,-61.49496,-3.53387,0.49211
332.00000,-61.49496,-3.53480,0.49224
332.01600,-61.49496,-3.53559,0.49235
332.03197,-61.49496,-3.53509,0.49228
332.04800,-61.49496,-3.53496,0.49226
332.06400,-61.49496,-3.53546,0.49233
332.08000,-61.49496,-3.53429,0.49217
332.09597,-61.49496,-3.53351,0.49206
332.11200,-61.49496,-3.53470,0.49223
332.12800,-61.49496,-3.53528,0.49231
332.14397,-61.49496,-3.53547,0.49233
332.16000,-61.49496,-3.53450,0.49220
332.17600,-61.49496,-3.53440,0.49218
332.19200,-61.49496,-3.53472,0.49223
332.20797,-61.49496,-3.53422,0.49216
332.22400,-61.49496,-3.53430,0.49217
332.24000,-61.49496,-3.53541,0.49232
332.25597,-61.49496,-3.53481,0.49224
332.27200,-61.49496,-3.53372,0.49209
332.28800,-61.49496,-3.53443,0.49219
332.30400,-61.49496,-3.53523,0.49230
332.31997,-61.49496,-3.53549,0.49234
332.33600,-61.49496,-3.53491,0.49226
332.35200,-61.49496,-3.53495,0.49226
332.36797,-61.49496,-3.53477,0.49224
332.38400,-61.49496,-3.53418,0.49215
332.40000,-61.49496,-3.53413,0.49215
332.41600,-61.49496,-3.53528,0.49231
332.43200,-61.49496,-3.53621,0.49244
332.44800,-61.49496,-3.53528,0.49231
332.46400,-61.49496,-3.53502,0.49227
332.47997,-61.49496,-3.53502,0.49227
332.49600,-61.49496,-3.53513,0.49229
332.51200,-61.49496,-3.53416,0.49215
332.52800,-61.49496,-3.53456,0.49221
332.54400,-61.49496,-3.53492,0.49226
332.56000,-61.49496,-3.53428,0.49217
332.57600,-61.49496,-3.53226,0.49189
332.59197,-61.49496,-3.53384,0.49211
332.60800,-61.49496,-3.53554,0.49234
332.62400,-61.49496,-3.53623,0.49244
332.63997,-61.49496,-3.53576,0.49237
332.65600,-61.49496,-3.53534,0.49232
332.67200,-61.49496,-3.53628,0.49245
332.68800,-61.49496,-3.53471,0.49223
332.70397,-61.49496,-3.53410,0.49214
332.72000,-61.49496,-3.53486,0.49225
332.73600,-61.49496,-3.53550,0.49234
332.75197,-61.49496,-3.53472,0.49223
332.76800,-61.49496,-3.53499,0.49227
332.78400,-61.49496,-3.53448,0.49220
332.80000,-61.49496,-3.53425,0.49216
332.81597,-61.49496,-3.53430,0.49217
332.83200,-61.49496,-3.53507,0.49228
332.84800,-61.49496,-3.53438,0.49218
332.86397,-61.49496,-3.53389,0.49211
332.88000,-61.49496,-3.53318,0.49201
332.89600,-61.49496,-3.53401,0.49213
332.91200,-61.49496,-3.53476,0.49224
332.92481,-61.49496,-3.53304,0.49199
332.92797,-61.49496,-3.53256,0.49193
332.94400,-61.49496,-3.53301,0.49199
332.96000,-61.49496,-3.53338,0.49204
332.97597,-61.49496,-3.53336,0.49204
332.99200,-61.49496,-3.53419,0.49215
333.00800,-61.49496,-3.53587,0.49239
333.02400,-61.49496,-3.53683,0.49252
333.03997,-61.49496,-3.53571,0.49237
333.05600,-61.49496,-3.53401,0.49213
333.07200,-61.49496,-3.53511,0.49228
333.08797,-61.49496,-3.53521,0.49230
333.10400,-61.49496,-3.53411,0.49214
333.12000,-61.49496,-3.53352,0.49206
333.13600,-61.49496,-3.53389,0.49211
333.15197,-61.49496,-3.53468,0.49222
333.16800,-61.49496,-3.53321,0.49202
333.18400,-61.49496,-3.53396,0.49212
333.19997,-61.49496,-3.53473,0.49223
333.21600,-61.49496,-3.53352,0.49206
333.23200,-61.49496,-3.53289,0.49197
333.24800,-61.49496,-3.53292,0.49198
333.26397,-61.49496,-3.53434,0.49218
333.28000,-61.49496,-3.53489,0.49225
333.29600,-61.49496,-3.53465,0.49222
333.31197,-61.49496,-3.53510,0.49228
333.32800,-61.49496,-3.53422,0.49216
333.34400,-61.49496,-3.53316,0.49201
333.36000,-61.49496,-3.53332,0.49203
333.37597,-61.49496,-3.53422,0.49216
333.39200,-61.49496,-3.53448,0.49220
333.40800,-61.49496,-3.53311,0.49201
333.42397,-61.49496,-3.53345,0.49205
333.44000,-61.49496,-3.53441,0.49219
333.45600,-61.49496,-3.53449,0.49220
333.47200,-61.49496,-3.53356,0.49207
333.48800,-61.49496,-3.53426,0.49216
333.50400,-61.49496,-3.53500,0.49227
333.52000,-61.49496,-3.53523,0.49230
333.53597,-61.49496,-3.53401,0.49213
333.55200,-61.49496,-3.53559,0.49235
333.56800,-61.49496,-3.53453,0.49220
333.58400,-61.49496,-3.53523,0.49230
333.60000,-61.49496,-3.53560,0.49235
333.61600,-61.49496,-3.53583,0.49238
333.63200,-61.49496,-3.53594,0.49240
333.64797,-61.49496,-3.53442,0.49219
333.66400,-61.49496,-3.53450,0.49220
333.68000,-61.49496,-3.53505,0.49228
333.69597,-61.49496,-3.53539,0.49232
333.71200,-61.49496,-3.53433,0.49217
333.72800,-61.49496,-3.53414,0.49215
333.74400,-61.49496,-3.53370,0.49209
333.75997,-61.49496,-3.53414,0.49215
333.77600,-61.49496,-3.53425,0.49216
333.79200,-61.49496,-3.53537,0.49232
333.80797,-61.49496,-3.53598,0.49241
333.82400,-61.49496,-3.53488,0.49225
333.84000,-61.49496,-3.53368,0.49208
333.85600,-61.49496,-3.53275,0.49195
333.87197,-61.49496,-3.53367,0.49208
333.88800,-61.49496,-3.53436,0.49218
333.90400,-61.49496,-3.53527,0.49231
333.91997,-61.49496,-3.53525,0.49230
333.93600,-61.49496,-3.53483,0.49224
333.95200,-61.49496,-3.53417,0.49215
333.96800,-61.49496,-3.53441,0.49219
333.98397,-61.49496,-3.53492,0.49226
334.00000,-61.49496,-3.53522,0.49230
334.01600,-61.49502,-3.53317,0.49201
334.03197,-61.49513,-3.53347,0.49205
334.04800,-61.49523,-3.53390,0.49211
334.06400,-61.49533,-3.53447,0.49219
334.08000,-61.49543,-3.53379,0.49209
334.09597,-61.49554,-3.53396,0.49212
334.11200,-61.49563,-3.53490,0.49224
334.12800,-61.49574,-3.53470,0.49222
334.14397,-61.49584,-3.53530,0.49230
334.16000,-61.49593,-3.53526,0.49229
334.17600,-61.49604,-3.53511,0.49227
334.19200,-61.49614,-3.53428,0.49215
334.20797,-61.49624,-3.53450,0.49218
334.22400,-61.49634,-3.53459,0.49219
334.24000,-61.49645,-3.53386,0.49209
334.25597,-61.49653,-3.53262,0.49192
334.27200,-61.49653,-3.53404,0.49211
334.28800,-61.49653,-3.53433,0.49215
334.30400,-61.49653,-3.53438,0.49216
334.31997,-61.49653,-3.53445,0.49217
334.33600,-61.49653,-3.53419,0.49214
334.35200,-61.49653,-3.53536,0.49230
334.36797,-61.49653,-3.53467,0.49220
334.38400,-61.49653,-3.53498,0.49225
334.40000,-61.49653,-3.53492,0.49224
334.41600,-61.49653,-3.53496,0.49224
334.43197,-61.49653,-3.53456,0.49219
334.44800,-61.49653,-3.53345,0.49203
334.46400,-61.49653,-3.53421,0.49214
334.47997,-61.49653,-3.53447,0.49217
334.49600,-61.49653,-3.53271,0.49193
334.51200,-61.49653,-3.53397,0.49210
334.52800,-61.49653,-3.53373,0.49207
334.54400,-61.49653,-3.53526,0.49228
334.56000,-61.49653,-3.53506,0.49226
334.57600,-61.49653,-3.53452,0.49218
334.59197,-61.49653,-3.53383,0.49208
334.60800,-61.49653,-3.53347,0.49204
334.62400,-61.49653,-3.53389,0.49209
334.63997,-61.49653,-3.53401,0.49211
334.65600,-61.49653,-3.53505,0.49226
334.67200,-61.49653,-3.53418,0.49213
334.68800,-61.49653,-3.53404,0.49211
334.70397,-61.49653,-3.53412,0.49213
334.72000,-61.49653,-3.53466,0.49220
334.73600,-61.49653,-3.53430,0.49215
334.75197,-61.49653,-3.53493,0.49224
334.76800,-61.49653,-3.53554,0.49232
334.78400,-61.49653,-3.53506,0.49226
334.80000,-61.49653,-3.53409,0.49212
334.81597,-61.49653,-3.53455,0.49219
334.83200,-61.49653,-3.53482,0.49222
334.84800,-61.49653,-3.53466,0.49220
334.86397,-61.49653,-3.53442,0.49217
334.88000,-61.49653,-3.53478,0.49222
334.89600,-61.49653,-3.53425,0.49214
334.91200,-61.49653,-3.53383,0.49209
334.92797,-61.49653,-3.53483,0.49222
334.94400,-61.49653,-3.53520,0.49228
334.96000,-61.49653,-3.53504,0.49225
334.97597,-61.49653,-3.53414,0.49213
334.99200,-61.49653,-3.53394,0.49210
335.00800,-61.49653,-3.53356,0.49205
335.02400,-61.49653,-3.53372,0.49207
335.03997,-61.49653,-3.53357,0.49205
335.05600,-61.49653,-3.53384,0.49209
335.07200,-61.49653,-3.53482,0.49222
335.08797,-61.49653,-3.53480,0.49222
335.10400,-61.49653,-3.53474,0.49221
335.12000,-61.49653,-3.53431,0.49215
335.13600,-61.49653,-3.53334,0.49202
335.15197,-61.49653,-3.53337,0.49202
335.16800,-61.49653,-3.53354,0.49204
335.18400,-61.49653,-3.53331,0.49201
335.19997,-61.49653,-3.53362,0.49206
335.21600,-61.49653,-3.53252,0.49190
335.23200,-61.49653,-3.53432,0.49215
335.24800,-61.49653,-3.53453,0.49218
335.26397,-61.49653,-3.53453,0.49218
335.28000,-61.49653,-3.53514,0.49227
335.29600,-61.49653,-3.53602,0.49239
335.31197,-61.49653,-3.53700,0.49253
335.32800,-61.49653,-3.53650,0.49246
335.34400,-61.49653,-3.53630,0.49243
335.36000,-61.49653,-3.53666,0.49248
335.37597,-61.49653,-3.53603,0.49239
335.39200,-61.49653,-3.53455,0.49219
335.40800,-61.49653,-3.53393,0.49210
335.42397,-61.49653,-3.53539,0.49230
335.44000,-61.49653,-3.53628,0.49243
335.45600,-61.49653,-3.53539,0.49230
335.47200,-61.49653,-3.53484,0.49223
335.48800,-61.49653,-3.53359,0.49205
335.50400,-61.49653,-3.53332,0.49201
335.52000,-61.49653,-3.53363,0.49206
335.53597,-61.49653,-3.53468,0.49220
335.55200,-61.49653,-3.53593,0.49238
335.56800,-61.49653,-3.53554,0.49232
335.58400,-61.49653,-3.53494,0.49224
335.60000,-61.49653,-3.53462,0.49219
335.61600,-61.49653,-3.53401,0.49211
335.63200,-61.49653,-3.53265,0.49192
335.64797,-61.49653,-3.53377,0.49208
335.66400,-61.49653,-3.53355,0.49205
335.68000,-61.49653,-3.53429,0.49215
335.69597,-61.49653,-3.53444,0.49217
335.71200,-61.49653,-3.53511,0.49226
335.72800,-61.49653,-3.53492,0.49224
335.74400,-61.49653,-3.53482,0.49222
335.75997,-61.49653,-3.53470,0.49221
335.77600,-61.49653,-3.53502,0.49225
335.79200,-61.49653,-3.53496,0.49224
335.80797,-61.49653,-3.53466,0.49220
335.82400,-61.49653,-3.53440,0.49216
335.84000,-61.49653,-3.53421,0.49214
335.85600,-61.49653,-3.53412,0.49213
335.87197,-61.49653,-3.53356,0.49205
335.88800,-61.49653,-3.53354,0.49204
335.90400,-61.49653,-3.53359,0.49205
335.91997,-61.49653,-3.53302,0.49197
335.93600,-61.49653,-3.53305,0.49198
335.95200,-61.49653,-3.53429,0.49215
335.96800,-61.49653,-3.53440,0.49216
335.98397,-61.49653,-3.53326,0.49201
336.00000,-61.49653,-3.53312,0.49199
336.01600,-61.49653,-3.53336,0.49202
336.03197,-61.49653,-3.53407,0.49212
336.04800,-61.49653,-3.53367,0.49206
336.06400,-61.49653,-3.53377,0.49208
336.08000,-61.49653,-3.53349,0.49204
336.09597,-61.49653,-3.53412,0.49213
336.11200,-61.49653,-3.53424,0.49214
336.12800,-61.49653,-3.53482,0.49222
336.14397,-61.49653,-3.53494,0.49224
336.16000,-61.49653,-3.53501,0.49225
336.17600,-61.49653,-3.53361,0.49205
336.19200,-61.49653,-3.53461,0.49219
336.20797,-61.49653,-3.53533,0.49229
336.22400,-61.49653,-3.53510,0.49226
336.24000,-61.49653,-3.53423,0.49214
336.25597,-61.49653,-3.53492,0.49224
336.27200,-61.49653,-3.53647,0.49245
336.28800,-61.49653,-3.53602,0.49239
336.30400,-61.49653,-3.53598,0.49238
336.31997,-61.49653,-3.53605,0.49239
336.33600,-61.49653,-3.53582,0.49236
336.35200,-61.49653,-3.53443,0.49217
336.36797,-61.49653,-3.53440,0.49216
336.38400,-61.49653,-3.53339,0.49202
336.40000,-61.49653,-3.53424,0.49214
336.41600,-61.49653,-3.53439,0.49216
336.43197,-61.49653,-3.53551,0.49232
336.44800,-61.49653,-3.53658,0.49247
336.46400,-61.49653,-3.53704,0.49253
336.47997,-61.49653,-3.53599,0.49239
336.49600,-61.49653,-3.53601,0.49239
336.51200,-61.49653,-3.53533,0.49229
336.52800,-61.49653,-3.53312,0.49199
336.54400,-61.49653,-3.53380,0.49208
336.56000,-61.49653,-3.53398,0.49211
336.57600,-61.49653,-3.53530,0.49229
336.59197,-61.49653,-3.53454,0.49218
336.60800,-61.49653,-3.53525,0.49228
336.62400,-61.49653,-3.53564,0.49234
336.63997,-61.49653,-3.53743,0.49259
336.65600,-61.49653,-3.53656,0.49247
336.67200,-61.49653,-3.53755,0.49260
336.68800,-61.49653,-3.53656,0.49246
336.70397,-61.49653,-3.53603,0.49239
336.72000,-61.49653,-3.53669,0.49248
336.73600,-61.49653,-3.53733,0.49257
336.75197,-61.49653,-3.53642,0.49245
336.76800,-61.49653,-3.53477,0.49222
336.78400,-61.49653,-3.53509,0.49226
336.80000,-61.49653,-3.53564,0.49234
336.81597,-61.49653,-3.53531,0.49229
336.83200,-61.49653,-3.53423,0.49214
336.84800,-61.49653,-3.53440,0.49216
336.86397,-61.49653,-3.53409,0.49212
336.88000,-61.49653,-3.53406,0.49212
336.89600,-61.49653,-3.53431,0.49215
336.91200,-61.49653,-3.53451,0.49218
336.92797,-61.49653,-3.53439,0.49216
336.94400,-61.49653,-3.53550,0.49232
336.96000,-61.49653,-3.53503,0.49225
336.97597,-61.49653,-3.53596,0.49238
336.99200,-61.49653,-3.53651,0.49246
337.00800,-61.49653,-3.53565,0.49234
337.02400,-61.49653,-3.53490,0.49223
337.03997,-61.49653,-3.53419,0.49214
337.05600,-61.49653,-3.53490,0.49223
337.07200,-61.49653,-3.53345,0.49203
337.08797,-61.49653,-3.53365,0.49206
337.10400,-61.49653,-3.53471,0.49221
337.12000,-61.49653,-3.53500,0.49225
337.13600,-61.49653,-3.53412,0.49213
337.15197,-61.49653,-3.53365,0.49206
337.16800,-61.49653,-3.53467,0.49220
337.18400,-61.49653,-3.53575,0.49235
337.19997,-61.49653,-3.53604,0.49239
337.21600,-61.49653,-3.53577,0.49235
337.23200,-61.49653,-3.53562,0.49233
337.24381,-61.49653,-3.53452,0.49218
337.24800,-61.49653,-3.53383,0.49209
337.26397,-61.49653,-3.53480,0.49222
337.28000,-61.49653,-3.53583,0.49236
337.29600,-61.49653,-3.53532,0.49229
337.31197,-61.49653,-3.53478,0.49222
337.32800,-61.49653,-3.53579,0.49236
337.34400,-61.49653,-3.53575,0.49235
337.36000,-61.49653,-3.53631,0.49243
337.37597,-61.49653,-3.53618,0.49241
337.39200,-61.49653,-3.53536,0.49230
337.40800,-61.49653,-3.53503,0.49225
337.42397,-61.49653,-3.53410,0.49212
337.44000,-61.49653,-3.53369,0.49207
337.45600,-61.49653,-3.53461,0.49219
337.47200,-61.49653,-3.53317,0.49199
337.48800,-61.49653,-3.53281,0.49194
337.50400,-61.49653,-3.53426,0.49214
337.52000,-61.49653,-3.53624,0.49242
337.53597,-61.49653,-3.53755,0.49260
337.55200,-61.49653,-3.53682,0.49250
337.56800,-61.49653,-3.53676,0.49249
337.58400,-61.49653,-3.53644,0.49245
337.60000,-61.49653,-3.53650,0.49246
337.61600,-61.49653,-3.53580,0.49236
337.63200,-61.49653,-3.53575,0.49235
337.64797,-61.49653,-3.53541,0.49231
337.66400,-61.49653,-3.53438,0.49216
337.68000,-61.49653,-3.53302,0.49197
337.69597,-61.49653,-3.53354,0.49204
337.71200,-61.49653,-3.53563,0.49234
337.72800,-61.49653,-3.53562,0.49233
337.74400,-61.49653,-3.53475,0.49221
337.75997,-61.49653,-3.53512,0.49227
337.77600,-61.49653,-3.53508,0.49226
337.79200,-61.49653,-3.53475,0.49221
337.80797,-61.49653,-3.53469,0.49220
337.82400,-61.49653,-3.53554,0.49232
337.84000,-61.49653,-3.53690,0.49251
337.85600,-61.49653,-3.53623,0.49242
337.87197,-61.49653,-3.53606,0.49240
337.88800,-61.49653,-3.53457,0.49219
337.90400,-61.49653,-3.53415,0.49213
337.91997,-61.49653,-3.53413,0.49213
337.93600,-61.49653,-3.53487,0.49223
337.95200,-61.49653,-3.53416,0.49213
337.96800,-61.49653,-3.53445,0.49217
337.98397,-61.49653,-3.53559,0.49233
338.00000,-61.49653,-3.53587,0.49237
338.01600,-61.49653,-3.53540,0.49230
338.03197,-61.49653,-3.53368,0.49206
338.04800,-61.49653,-3.53420,0.49214
338.06400,-61.49653,-3.53515,0.49227
338.08000,-61.49653,-3.53614,0.49241
338.09597,-61.49653,-3.53552,0.49232
338.11200,-61.49653,-3.53511,0.49226
338.12800,-61.49653,-3.53501,0.49225
338.14397,-61.49653,-3.53564,0.49234
338.16000,-61.49653,-3.53562,0.49233
338.17600,-61.49653,-3.53532,0.49229
338.19200,-61.49653,-3.53578,0.49236
338.20797,-61.49653,-3.53446,0.49217
338.22400,-61.49653,-3.53412,0.49213
338.24000,-61.49653,-3.53361,0.49205
338.25597,-61.49653,-3.53371,0.49207
338.27200,-61.49653,-3.53377,0.49208
338.28800,-61.49653,-3.53462,0.49220
338.30400,-61.49653,-3.53491,0.49224
338.31997,-61.49653,-3.53484,0.49223
338.33600,-61.49653,-3.53380,0.49208
338.35200,-61.49653,-3.53387,0.49209
338.36797,-61.49653,-3.53420,0.49214
338.38400,-61.49653,-3.53313,0.49199
338.40000,-61.49653,-3.53387,0.49209
338.41600,-61.49653,-3.53458,0.49219
338.43197,-61.49653,-3.53455,0.49218
338.44800,-61.49653,-3.53316,0.49199
338.46400,-61.49653,-3.53251,0.49190
338.47997,-61.49653,-3.53335,0.49202
338.49600,-61.49653,-3.53359,0.49205
338.51200,-61.49653,-3.53339,0.49202
338.52800,-61.49653,-3.53346,0.49203
338.54400,-61.49653,-3.53324,0.49200
338.56000,-61.49653,-3.53334,0.49202
338.57600,-61.49653,-3.53264,0.49192
338.59197,-61.49653,-3.53394,0.49210
